"record_id","RSN","component","split","target_IM_g","native_IM_g","scale_factor","max_IDR","max_PFA_g","RD","collapse","convergence"
"GM032","1148","ARC090","train","0.1","0.1296310999204284","0.7714198217972625","0.0032078002196166","0.1714962480698768","0.0001089191572014","False","True"
"GM032","1148","ARC090","train","0.1544452104946378","0.1296310999204284","1.1914209675721426","0.0049542933268862","0.2648677586084919","0.0001682205326607","False","True"
"GM032","1148","ARC090","train","0.23853323044733","0.1296310999204284","1.8400926212440472","0.0076516670090624","0.4090756310006557","0.0002598089648965","False","True"
"GM032","1148","ARC090","train","0.3684031498640386","0.1296310999204284","2.841934922176669","0.0114794338485273","0.6317979540145768","0.001206596937434","False","True"
"GM032","1148","ARC090","train","0.5689810202763907","0.1296310999204284","4.389232372676379","0.0183952893620898","0.919505966896687","0.0015927474982656","False","True"
"GM032","1148","ARC090","train","0.8787639344404101","0.1296310999204284","6.778959177078824","0.0293317578858631","1.120147899240989","0.0043126150332712","False","True"
"GM032","1148","ARC090","train","1.3572088082974532","0.1296310999204284","10.469777770384963","0.0490559342948025","1.4003894722899353","0.0062978431155232","False","True"
"GM032","1148","ARC090","train","2.096144000826768","0.1296310999204284","16.170070315791865","0.0933646533656793","1.913379200730781","0.0198045053950155","False","True"
"GM032","1148","ARC090","train","3.2373940143476263","0.1296310999204284","24.9738991363557","0.1005167319988641","2.4656589691643185","0.1005167319988641","True","True"
"GM032","1148","ARC090","train","5.0","0.1296310999204284","38.57099108986312","0.10105058785555","2.0424469539618224","0.10105058785555","True","True"
"GM033","1158","DZC180","test","0.1","0.4959342454317579","0.2016396345304618","0.0035460247084187","0.185680393404085","8.504574877126064e-05","False","True"
"GM033","1158","DZC180","test","0.1544452104946378","0.4959342454317579","0.3114227579911902","0.0054766656207534","0.2867744409861802","0.0001313491481955","False","True"
"GM033","1158","DZC180","test","0.23853323044733","0.4959342454317579","0.4809775341077005","0.0084584488353124","0.4429092657773522","0.0002028626986301","False","True"
"GM033","1158","DZC180","test","0.3684031498640386","0.4959342454317579","0.7428467649845569","0.0131388618665185","0.645446434392406","0.0010221312262898","False","True"
"GM033","1158","DZC180","test","0.5689810202763907","0.4959342454317579","1.147291249833007","0.0190236416208016","0.8572682612959628","0.0037318120092917","False","True"
"GM033","1158","DZC180","test","0.8787639344404101","0.4959342454317579","1.7719363857911496","0.0210625484597777","1.0479989878204805","0.002112446841285","False","True"
"GM033","1158","DZC180","test","1.3572088082974532","0.4959342454317579","2.73667088086622","0.0319437862236709","1.2897382392965486","0.0084494511610323","False","True"
"GM033","1158","DZC180","test","2.096144000826768","0.4959342454317579","4.226657102499296","0.0518698691282867","1.59006007994837","0.025262031770945","False","True"
"GM033","1158","DZC180","test","3.2373940143476263","0.4959342454317579","6.527869458841599","0.0768024112815047","2.0000270335832337","0.0394450972869921","False","True"
"GM033","1158","DZC180","test","5.0","0.4959342454317579","10.08198172652309","0.1002775652366197","2.015838539775375","0.1002775652366197","True","True"
"GM034","1158","DZC270","test","0.1","0.8149324834010588","0.1227095520633287","0.0030120236720368","0.1225133034091718","0.0001412374178067","False","True"
